page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
4206,Albert Louis ,\/Albert_Louis_,Secret Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,7,Mar-93,1993
78700,Battletide ,\/Battletide_,Secret Identity,Bad Characters,Red Eyes,No Hair,,,Living Characters,7,Jan-93,1993
16941,Bernard Hoyster ,\/Bernard_Hoyster_,Secret Identity,Neutral Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,7,May-93,1993
20234,Embyrre ,\/Embyrre_,,Good Characters,Black Eyes,Bald,Female Characters,,Living Characters,7,Dec-93,1993
26785,Fabrikant ,\/Fabrikant_,Secret Identity,,,,Male Characters,,Living Characters,7,Dec-93,1993
120761,Kona Lor ,\/Kona_Lor_,Public Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,7,Jul-93,1993
486619,Luther Manning ,\/Luther_Manning_,,Good Characters,,,Male Characters,,Deceased Characters,7,Nov-93,1993
334689,Outcast  ,\/Outcast__,Secret Identity,Bad Characters,White Eyes,Brown Hair,Male Characters,,Living Characters,7,Sep-93,1993
254985,Sarah Wilde ,\/Sarah_Wilde_,,Good Characters,,,Female Characters,,Living Characters,7,Apr-93,1993
36275,Suma-Ket ,\/Suma-Ket_,,Bad Characters,,Grey Hair,Male Characters,,Living Characters,7,Mar-93,1993
16108,Tamika Bowden ,\/Tamika_Bowden_,Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,7,Jun-93,1993
30516,Tithe Collector ,\/Tithe_Collector_,,Bad Characters,,,Male Characters,,Living Characters,7,Dec-93,1993
22060,Bartholomew Gallows ,\/Bartholomew_Gallows_,Secret Identity,Neutral Characters,Green Eyes,Red Hair,Male Characters,,Living Characters,7,Jun-94,1994
9821,Billy Kitson ,\/Billy_Kitson_,Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,7,Oct-94,1994
425893,Bitmap ,\/Bitmap_,Secret Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,7,Mar-94,1994
748148,Infomorph ,\/Infomorph_,Secret Identity,Bad Characters,,,Female Characters,,Living Characters,7,Mar-94,1994
19594,John Carik ,\/John_Carik_,Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,7,Jul-94,1994
390333,John Sharpe ,\/John_Sharpe_,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,7,Dec-94,1994
171645,Rebecca Taylor ,\/Rebecca_Taylor_,Public Identity,Good Characters,,Red Hair,Female Characters,,Deceased Characters,7,Apr-94,1994
748147,Steel Collar ,\/Steel_Collar_,Secret Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,7,Mar-94,1994
489501,Wirehead ,\/Wirehead_,Secret Identity,Bad Characters,,,Male Characters,,Living Characters,7,Mar-94,1994
16456,Gris Gris ,\/Gris_Gris_,Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,7,Jan-95,1995
177137,Malachi  ,\/Malachi__,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,7,Nov-95,1995
313430,Marcus Fifolet ,\/Marcus_Fifolet_,Secret Identity,Neutral Characters,Black Eyes,Brown Hair,Male Characters,,Living Characters,7,Jan-95,1995
393797,Margoyle ,\/Margoyle_,Public Identity,,White Eyes,Purple Hair,Female Characters,,Living Characters,7,Mar-95,1995
20146,Moonraker ,\/Moonraker_,Secret Identity,,White Eyes,Black Hair,Male Characters,,Living Characters,7,Oct-95,1995
105336,Rolfe ,\/Rolfe_,,,,Brown Hair,Male Characters,,Living Characters,7,Sep-95,1995
393795,Rootar ,\/Rootar_,Public Identity,,,No Hair,Male Characters,,Living Characters,7,Mar-95,1995
67176,Andros ,\/Andros_,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,7,May-96,1996
26777,Bramer ,\/Bramer_,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,7,May-96,1996
401845,Choocho Colon ,\/Choocho_Colon_,Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,7,Feb-96,1996
347128,Ebony  ,\/Ebony__,Public Identity,Good Characters,,,Male Characters,,Living Characters,7,Nov-96,1996
659079,James Johnsmeyer ,\/James_Johnsmeyer_,Public Identity,,Brown Eyes,Blond Hair,Male Characters,,Living Characters,7,Feb-96,1996
113446,Jasper Sitwell  ,\/Jasper_Sitwell__,,,,,Male Characters,,Deceased Characters,7,Nov-96,1996
30411,Kymberly Taylor ,\/Kymberly_Taylor_,,Good Characters,,Red Hair,Female Characters,,Living Characters,7,Oct-96,1996
67175,Lasher  ,\/Lasher__,Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,7,May-96,1996
26802,Nardi ,\/Nardi_,Secret Identity,Bad Characters,,,Male Characters,,Living Characters,7,May-96,1996
402133,Skritch ,\/Skritch_,,Bad Characters,,,Female Characters,,Living Characters,7,Sep-96,1996
95414,Tar ,\/Tar_,Secret Identity,,,,Male Characters,,Deceased Characters,7,Feb-96,1996
347155,Andrea Janson ,\/Andrea_Janson_,,Bad Characters,Brown Eyes,,Female Characters,,Deceased Characters,7,Feb-97,1997
16487,Boris Lubov ,\/Boris_Lubov_,Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,7,Sep-97,1997
642325,Dorian  ,\/Dorian__,Public Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,7,Dec-97,1997
555190,Feuer ,\/Feuer_,Public Identity,Good Characters,Brown Eyes,Bald,Male Characters,,Living Characters,7,Jul-97,1997
91772,Heinrich Zemo  ,\/Heinrich_Zemo__,Public Identity,Bad Characters,,,Male Characters,,Deceased Characters,7,Apr-97,1997
62567,Ivan Pushkin ,\/Ivan_Pushkin_,Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,7,Sep-97,1997
79612,Ko Bin Su ,\/Ko_Bin_Su_,,,Brown Eyes,Black Hair,Male Characters,,Living Characters,7,Sep-97,1997
79514,Niral Chandra ,\/Niral_Chandra_,Secret Identity,Neutral Characters,,Black Hair,Female Characters,,Living Characters,7,Aug-97,1997
39479,Tracey Authier ,\/Tracey_Authier_,Public Identity,,,Brown Hair,Female Characters,,Living Characters,7,Dec-97,1997
642324,Weasel  ,\/Weasel__,Public Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,7,Dec-97,1997
19648,Baby Karen ,\/Baby_Karen_,,,,,Female Characters,,Living Characters,7,Nov-98,1998
558093,Dinu ,\/Dinu_,Public Identity,Neutral Characters,Brown Eyes,Bald,Male Characters,,Living Characters,7,Dec-98,1998
93242,Hames ,\/Hames_,,,,,Male Characters,,Living Characters,7,Sep-98,1998
209432,Mac Garrity ,\/Mac_Garrity_,Secret Identity,Bad Characters,Yellow Eyes,Black Hair,Male Characters,,Deceased Characters,7,Dec-98,1998
419940,Miles Warton ,\/Miles_Warton_,,,,,Male Characters,,Living Characters,7,Jun-98,1998
62533,Mister Gentry ,\/Mister_Gentry_,Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,7,Sep-98,1998
12419,Olivier ,\/Olivier_,Secret Identity,Bad Characters,Yellow Eyes,Black Hair,Male Characters,,Deceased Characters,7,Nov-98,1998
9764,Richard Dennison ,\/Richard_Dennison_,Secret Identity,Bad Characters,Orange Eyes,No Hair,Male Characters,,Living Characters,7,May-98,1998
4002,Bridget Malone ,\/Bridget_Malone_,Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,7,Nov-99,1999
1929,Christopher Aaronson ,\/Christopher_Aaronson_,Secret Identity,Bad Characters,Brown Eyes,Bald,Male Characters,,Living Characters,7,Feb-99,1999
699598,Elejea ,\/Elejea_,Secret Identity,Good Characters,Yellow Eyes,Black Hair,Female Characters,,Living Characters,7,Mar-99,1999
18154,Mikado ,\/Mikado_,Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,7,Dec-99,1999
18152,Mosha ,\/Mosha_,Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,7,Dec-99,1999
269144,Tarakis ,\/Tarakis_,,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,7,Sep-99,1999
16506,Zoe Ishihara ,\/Zoe_Ishihara_,Secret Identity,Neutral Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,7,May-99,1999
453219,Balin ,\/Balin_,Public Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,7,Oct-00,2000
1458,Domina ,\/Domina_,Secret Identity,Bad Characters,Silver Eyes,Purple Hair,Female Characters,,Deceased Characters,7,Apr-00,2000
19413,Junzo Muto ,\/Junzo_Muto_,Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,7,Feb-00,2000
344368,Mr. Payback ,\/Mr._Payback_,Secret Identity,Good Characters,Blue Eyes,,Male Characters,,Deceased Characters,7,Aug-00,2000
251069,Order  ,\/Order__,,Good Characters,,,Female Characters,,Living Characters,7,Jan-00,2000
12449,Rax ,\/Rax_,Secret Identity,Neutral Characters,,Blond Hair,Male Characters,,Deceased Characters,7,May-00,2000
454399,Rhanla ,\/Rhanla_,Public Identity,Good Characters,,Pink Hair,Female Characters,,Living Characters,7,Oct-00,2000
5311,Sam Matonabbe ,\/Sam_Matonabbe_,Secret Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,7,Nov-00,2000
454403,Val ,\/Val_,Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,7,Oct-00,2000
1339,Coach ,\/Coach_,Secret Identity,Bad Characters,Red Eyes,White Hair,Male Characters,,Deceased Characters,7,Jul-01,2001
16433,Fagin ,\/Fagin_,Secret Identity,Neutral Characters,,Brown Hair,Male Characters,,Deceased Characters,7,Jul-01,2001
18806,Kyle Jacoby ,\/Kyle_Jacoby_,,Good Characters,Brown Eyes,,Male Characters,,Living Characters,7,Jun-01,2001
2625,Leyu Yoshida ,\/Leyu_Yoshida_,Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Deceased Characters,7,May-01,2001
78001,Maria Cortez ,\/Maria_Cortez_,Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,7,Jul-01,2001
16783,Marshal ,\/Marshal_,Secret Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,7,Aug-01,2001
4879,Nightingale ,\/Nightingale_,Secret Identity,Good Characters,Yellow Eyes,Bald,Female Characters,,Deceased Characters,7,Jan-01,2001
167472,Raptra ,\/Raptra_,Secret Identity,,Yellow Eyes,No Hair,Female Characters,,Living Characters,7,Dec-01,2001
586800,Alice Tremaine ,\/Alice_Tremaine_,No Dual Identity,Bad Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,7,Dec-02,2002
16768,Mary Zero  ,\/Mary_Zero__,Secret Identity,,Brown Eyes,Black Hair,Female Characters,,Living Characters,7,Nov-02,2002
18835,Michael Hart ,\/Michael_Hart_,Secret Identity,Neutral Characters,Black Eyes,Bald,Male Characters,,Living Characters,7,Jun-02,2002
22970,Moving Shadow ,\/Moving_Shadow_,,Bad Characters,,,Male Characters,,Living Characters,7,Nov-02,2002
280865,Brian Rinehart ,\/Brian_Rinehart_,Secret Identity,Good Characters,Brown Eyes,Blond Hair,Male Characters,,Deceased Characters,7,Dec-03,2003
121255,Christian Frost ,\/Christian_Frost_,Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,Homosexual Characters,Living Characters,7,Jun-03,2003
27856,Harald Jaekelsson ,\/Harald_Jaekelsson_,Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,7,Sep-03,2003
16542,Kiwi Black ,\/Kiwi_Black_,Secret Identity,Neutral Characters,Red Eyes,Black Hair,Male Characters,,Living Characters,7,Oct-03,2003
16613,Maximus Lobo ,\/Maximus_Lobo_,Secret Identity,Bad Characters,Blue Eyes,Grey Hair,Male Characters,,Living Characters,7,Mar-03,2003
57226,Nick Nixon ,\/Nick_Nixon_,Public Identity,,Brown Eyes,Brown Hair,Male Characters,,Living Characters,7,Nov-03,2003
21697,Alexander Bont ,\/Alexander_Bont_,Secret Identity,Bad Characters,Black Eyes,Grey Hair,Male Characters,,Living Characters,7,Dec-04,2004
16360,Clay ,\/Clay_,Secret Identity,Bad Characters,White Eyes,White Hair,Male Characters,,Deceased Characters,7,Dec-04,2004
565606,Cole  ,\/Cole__,Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,7,May-04,2004
693429,James Westbrook ,\/James_Westbrook_,,Neutral Characters,,Grey Hair,Male Characters,,Living Characters,7,Jul-04,2004
750308,Jennifer Leigh ,\/Jennifer_Leigh_,No Dual Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,7,Mar-04,2004
750307,Martin Leigh ,\/Martin_Leigh_,No Dual Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,7,Mar-04,2004
67339,Nestor Rodriguez ,\/Nestor_Rodriguez_,Secret Identity,,,Black Hair,Male Characters,,Living Characters,7,Jun-04,2004
8185,Purge  ,\/Purge__,,Good Characters,,Blond Hair,Male Characters,,Living Characters,7,Sep-04,2004
92840,Trolls ,\/Trolls_,,Bad Characters,,,,,Living Characters,7,Nov-04,2004
99799,Whiz Kid ,\/Whiz_Kid_,Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Deceased Characters,7,Aug-04,2004
340444,Azzuri ,\/Azzuri_,,Good Characters,,Black Hair,Male Characters,,Living Characters,7,Apr-05,2005
10189,Blindspot ,\/Blindspot_,Secret Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,7,Mar-05,2005
43754,Cornelius Worth ,\/Cornelius_Worth_,Public Identity,Neutral Characters,Brown Eyes,Grey Hair,Male Characters,,Living Characters,7,Nov-05,2005
452772,Deborah Kinney ,\/Deborah_Kinney_,Secret Identity,Neutral Characters,Green Eyes,Black Hair,Female Characters,,Living Characters,7,Mar-05,2005
9513,Gwen  ,\/Gwen__,,,Green Eyes,Green Hair,Female Characters,,Living Characters,7,Mar-05,2005
349493,Jeff Kaplan ,\/Jeff_Kaplan_,Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,7,Oct-05,2005
24554,Mallen ,\/Mallen_,Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,7,Jan-05,2005
244808,Mana Yanowa ,\/Mana_Yanowa_,No Dual Identity,,Brown Eyes,Black Hair,Female Characters,,Living Characters,7,May-05,2005
20752,Nemesio Pietri ,\/Nemesio_Pietri_,Public Identity,Neutral Characters,,Black Hair,Male Characters,,Deceased Characters,7,Jan-05,2005
21500,Paul Patterson ,\/Paul_Patterson_,,Bad Characters,,,Male Characters,,Living Characters,7,Jan-05,2005
349495,Peggy Rae ,\/Peggy_Rae_,Public Identity,Neutral Characters,,Blond Hair,Female Characters,,Living Characters,7,Oct-05,2005
209717,Ricky Calusky ,\/Ricky_Calusky_,Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,7,Apr-05,2005
285855,Ruth  ,\/Ruth__,Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,7,Nov-05,2005
37375,Stem Cell ,\/Stem_Cell_,Secret Identity,Good Characters,Red Eyes,Blond Hair,Female Characters,,Living Characters,7,Apr-05,2005
23587,Colony ,\/Colony_,Secret Identity,Bad Characters,,,,,Living Characters,7,Feb-06,2006
23582,Devo ,\/Devo_,Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,7,Feb-06,2006
15581,Monstro ,\/Monstro_,,,Brown Eyes,Grey Hair,Male Characters,,Living Characters,7,Jan-06,2006
95511,Otis Johnson II ,\/Otis_Johnson_II_,Public Identity,Good Characters,,,Male Characters,,Living Characters,7,Apr-06,2006
23590,Sega ,\/Sega_,Secret Identity,Bad Characters,,,Male Characters,,Living Characters,7,Feb-06,2006
188556,Theodore Scott ,\/Theodore_Scott_,,Bad Characters,,,Male Characters,,Living Characters,7,Sep-06,2006
19297,Zhib-Ran ,\/Zhib-Ran_,,,Blue Eyes,Red Hair,Male Characters,,Living Characters,7,Feb-06,2006
89791,Abigail Dunton ,\/Abigail_Dunton_,Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,7,Jun-07,2007
676907,Brett Mahoney ,\/Brett_Mahoney_,Public Identity,Good Characters,Brown Eyes,Bald,Male Characters,,Living Characters,7,Nov-07,2007
476377,Brian van Patrick ,\/Brian_van_Patrick_,Public Identity,,,,Male Characters,,Living Characters,7,Jun-07,2007
120941,Ladyfair ,\/Ladyfair_,Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Deceased Characters,7,Feb-07,2007
249731,Michael van Patrick  ,\/Michael_van_Patrick__,Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,7,Aug-07,2007
482189,Oliver Orwell ,\/Oliver_Orwell_,Secret Identity,Good Characters,,,Male Characters,,Living Characters,7,Jan-07,2007
289306,Richard Palance ,\/Richard_Palance_,Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,7,Feb-07,2007
437932,Deacon ,\/Deacon_,Public Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,7,Aug-08,2008
127694,Geldoff ,\/Geldoff_,Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,7,Feb-08,2008
121723,Gordon Wright ,\/Gordon_Wright_,Public Identity,Bad Characters,,Grey Hair,Male Characters,,Living Characters,7,Apr-08,2008
168045,John Hashimoto ,\/John_Hashimoto_,Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,7,Oct-08,2008
245733,Leon Nunez ,\/Leon_Nunez_,Secret Identity,Neutral Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,7,Jun-08,2008
196530,Melee ,\/Melee_,Secret Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,7,Feb-08,2008
170776,Michael van Patrick  ,\/Michael_van_Patrick__,Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,7,May-08,2008
128386,Quentin Palone ,\/Quentin_Palone_,Public Identity,,,Black Hair,Male Characters,,Living Characters,7,Mar-08,2008
239815,Val Rhymin ,\/Val_Rhymin_,Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,7,Oct-08,2008
579619,Amanda Reilly ,\/Amanda_Reilly_,No Dual Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,7,Sep-09,2009
579621,Amy Reilly ,\/Amy_Reilly_,No Dual Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,7,Sep-09,2009
666169,Aneka ,\/Aneka_,Secret Identity,Good Characters,,Bald,Female Characters,,Living Characters,7,Nov-09,2009
273355,Anton Satan ,\/Anton_Satan_,Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,7,Oct-09,2009
280570,Burst ,\/Burst_,Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,7,Nov-09,2009
262132,Damon Ryder ,\/Damon_Ryder_,Secret Identity,Bad Characters,Brown Eyes,Red Hair,Male Characters,,Deceased Characters,7,Sep-09,2009
208699,Lindy Nolan ,\/Lindy_Nolan_,,Good Characters,,Blond Hair,Female Characters,,Living Characters,7,Apr-09,2009
242725,Razor  ,\/Razor__,Secret Identity,Bad Characters,Red Eyes,,,,Living Characters,7,Jun-09,2009
208694,Tre Owens ,\/Tre_Owens_,Secret Identity,Good Characters,Brown Eyes,Bald,Male Characters,,Living Characters,7,Apr-09,2009
277696,Zakar ,\/Zakar_,Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,7,Nov-09,2009
350434,Aloysius Thorndrake ,\/Aloysius_Thorndrake_,Secret Identity,Bad Characters,,Grey Hair,Male Characters,,Living Characters,7,Sep-10,2010
418433,Brianna Robbins ,\/Brianna_Robbins_,Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,7,Jun-10,2010
392433,Cannon Foot ,\/Cannon_Foot_,Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,7,Nov-10,2010
497267,Dara Ko Eke ,\/Dara_Ko_Eke_,Secret Identity,Good Characters,Green Eyes,Brown Hair,Female Characters,,Living Characters,7,Jun-10,2010
341462,Ellis Love ,\/Ellis_Love_,Secret Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,7,Aug-10,2010
497261,Els Udonta ,\/Els_Udonta_,Secret Identity,Good Characters,Blue Eyes,No Hair,Female Characters,,Living Characters,7,Jun-10,2010
303704,Galina Nemirovsky ,\/Galina_Nemirovsky_,Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,7,Feb-10,2010
522128,Nurse Fester ,\/Nurse_Fester_,,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,7,Feb-10,2010
403478,Saw Fist ,\/Saw_Fist_,Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,7,Nov-10,2010
397433,Selach ,\/Selach_,Public Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,7,Nov-10,2010
